ticker,yf_symbol,gx_company_name,mapped_company_name,emission_label,gx_industry,rank_company_name,asof_is,asof_bs,asof_cf,revenue,gross_profit,operating_income,pretax_income,net_income,total_assets,total_liabilities,total_equity,total_debt,operating_cf,capex,free_cf,market_cap,last_price,shares_outstanding,pe,pb,ps_est,net_margin,op_margin,roe,roa,debt_to_equity,revenue_yoy,net_income_yoy
6201,6201.T,株式会社豊田自動織機,豊田自動織機,1.0,輸送用機械器具製造業,株式会社豊田自動織機,2025-03-31,2025-03-31,2024-03-31,4084984000000.0,951573000000.0,221695000000.0,351463000000.0,262312000000.0,9403481000000.0,,4904686000000.0,1730082000000.0,,,94664000000.0,5348434378752.0,17800.0,300473872.0,26.084026,0.9978427,1.3092913898198868,0.06421371540255727,0.05427071440181896,0.05348191505021932,0.027895201787508265,0.35274062396654954,0.06568367723615087,0.14657877942809194
6363,6363.T,株式会社酉島製作所,酉島製作所,1.0,はん用、生産用、業務用機械器具製造業,株式会社酉島製作所,2025-03-31,2025-03-31,2025-03-31,86501000000.0,23542000000.0,5449000000.0,5908000000.0,4068000000.0,115621000000.0,,56025000000.0,22728000000.0,,,-5300000000.0,50764894208.0,1940.0,26167473.0,14.560191,0.9341213,0.586870605056589,0.04702835805366412,0.06299349140472364,0.07261044176706827,0.035183919876147066,0.4056760374832664,0.0665573406655735,-0.34650602409638553
5408,5408.T,株式会社中山製鋼所,中山製鋼所,2.0,鉄鋼業,株式会社中山製鋼所,2025-03-31,2025-03-31,2025-03-31,169329000000.0,22080000000.0,8437000000.0,8167000000.0,5695000000.0,149148000000.0,,106808000000.0,9061000000.0,,,2957000000.0,31770335232.0,586.0,54215587.0,7.5730166,0.29521114,0.18762489137714153,0.03363275044440114,0.04982607822641131,0.05331997603175792,0.038183549226271894,0.08483446932814022,-0.08195397001816263,-0.3603998203054807
4114,4114.T,株式会社日本触媒,日本触媒,2.0,化学工業,株式会社日本触媒,2025-03-31,2025-03-31,2025-03-31,409346000000.0,70446000000.0,19063000000.0,23203000000.0,17394000000.0,543659000000.0,,383029000000.0,41391000000.0,,,11970000000.0,282660405248.0,1913.0,147757658.0,18.001318,0.7475249,0.6905170815105071,0.04249217043772261,0.046569405832718534,0.045411705118933554,0.03199431996895113,0.10806231381958024,0.04422602542288567,0.5801235465116279
5331,5331.T,ノリタケ株式会社,ノリタケ,2.0,窯業・土石製品製造業,ノリタケ株式会社,2025-03-31,2025-03-31,2025-03-31,138182000000.0,38632000000.0,10214000000.0,17295000000.0,12939000000.0,198312000000.0,,149976000000.0,6201000000.0,,,-4795000000.0,153988268032.0,5600.0,27497903.0,12.902928,1.0053028,1.114387315511427,0.09363737679292528,0.07391700800393684,0.08627380380860938,0.0652456734842067,0.04134661545847335,0.0019577701722837126,0.1270905923344947
6501,6501.T,株式会社日立製作所,日立製作所,1.0,電気機械器具製造業,株式会社日立製作所,2025-03-31,2025-03-31,2025-03-31,9783370000000.0,2820843000000.0,971606000000.0,962733000000.0,615724000000.0,13284813000000.0,,5847091000000.0,1206116000000.0,,,780592000000.0,22196892205056.0,4911.0,4519831346.0,29.41071,3.6411088,2.2688390815287574,0.06293577775347349,0.09931199576424075,0.10530432996510572,0.046347961390197964,0.20627624916390047,0.0056178019792128,0.04378398904213632
5803,5803.T,株式会社フジクラ,フジクラ,2.0,非鉄金属製造業,株式会社フジクラ,2025-03-31,2025-03-31,2025-03-31,979375000000.0,260444000000.0,135519000000.0,121400000000.0,91123000000.0,830307000000.0,,407494000000.0,163366000000.0,,,86810000000.0,4588735299584.0,16630.0,275931160.0,35.441795,9.85547,4.685371078069177,0.09304199106573069,0.13837294192724953,0.22361801646159207,0.10974615413335068,0.4009040623911027,0.22458612583775128,0.7863402011330889
5108,5108.T,株式会社ブリヂストン,ブリヂストン,2.0,ゴム製品製造業,株式会社ブリヂストン,2024-12-31,2024-12-31,2024-12-31,4430096000000.0,1726003000000.0,443319000000.0,421437000000.0,284989000000.0,5723517000000.0,,3731606000000.0,727721000000.0,,,211551000000.0,4605975461888.0,7184.0,641143533.0,24.346766,1.3455273,1.0397010497939547,0.06433020864559143,0.10006984047298298,0.07637167482311906,0.04979263624096862,0.19501549734886267,0.026959061616208535,-0.1397986749369916
6508,6508.T,株式会社明電舎,明電舎,1.0,電気機械器具製造業,株式会社明電舎,2025-03-31,2025-03-31,2025-03-31,301101000000.0,81592000000.0,21517000000.0,23836000000.0,18487000000.0,341347000000.0,,138776000000.0,44565000000.0,,,24907000000.0,247237935104.0,5450.0,45364761.0,13.422653,1.7346137,0.821112965762319,0.06139800266355808,0.07146107120202191,0.1332146768893757,0.05415896433834192,0.32112901366230473,0.04592538557732384,0.649888442659527
6981,6981.T,株式会社村田製作所,村田製作所,1.0,電子部品・デバイス・電子回路製造業,株式会社村田製作所,2025-03-31,2025-03-31,2025-03-31,1743352000000.0,717702000000.0,279702000000.0,304404000000.0,233818000000.0,3028194000000.0,,2580805000000.0,59993000000.0,,,259063000000.0,5826776924160.0,3201.0,1820298939.0,25.14335,2.2534018,3.3422836720065714,0.13411978762751298,0.16043919988619626,0.09059886353288993,0.07721367917643321,0.02324584771030744,0.06291710920533267,0.2929693980247514
7294,7294.T,株式会社ヨロズ,ヨロズ,1.0,輸送用機械器具製造業,株式会社ヨロズ,2025-03-31,2025-03-31,2025-03-31,178414000000.0,16784000000.0,298000000.0,-11343000000.0,-13448000000.0,136601000000.0,,52524000000.0,42761000000.0,,,-4387000000.0,19524605952.0,948.0,20595577.0,5.9287057,0.44166481,0.10943427058414698,-0.07537525082112391,0.0016702725122467968,-0.2560353362272485,-0.09844730272838413,0.8141230675500724,-0.01682941345030531,2.425369332654101
4004,4004.T,株式会社レゾナック・ホールディングス,レゾナック・ホールディングス,2.0,化学工業,※ 株式会社レゾナック・ホールディングス,2024-12-31,2024-12-31,2024-12-31,1391480000000.0,311099000000.0,89036000000.0,84647000000.0,73503000000.0,2172626000000.0,,664616000000.0,1023706000000.0,,,75341000000.0,1087167070208.0,6007.0,180983363.0,22.660229,1.6869454,0.7813026922471038,0.05282361226895105,0.06398654669847932,0.11059468926417661,0.03383140954770863,1.5402969534287467,0.07417428660755987,-12.29946195234435
7012,7012.T,川崎重工業株式会社,川崎重工業,1.0,輸送用機械器具製造業,川崎重工業株式会社,2025-03-31,2025-03-31,2025-03-31,2129321000000.0,431537000000.0,119950000000.0,107518000000.0,88001000000.0,3016951000000.0,,702915000000.0,,,,35299000000.0,1819637579776.0,10885.0,167169274.0,18.905117,2.3886278,0.8545623603843666,0.041328198049988704,0.0563325116316422,0.12519436916270105,0.029168852924691187,,0.15142809093450604,2.467746384521417
285A,285A.T,キオクシアホールディングス株式会社,キオクシアホールディングス,1.0,電子部品・デバイス・電子回路製造業,キオクシアホールディングス株式会社,2025-03-31,2025-03-31,2025-03-31,1706460000000.0,569433000000.0,451748000000.0,370669000000.0,272315000000.0,1618948000000.0,,1170389000000.0,439541000000.0,,,250813000000.0,5049480642560.0,9340.0,540629640.0,32.413673,6.1538258,2.9590383850544404,0.15957889431923397,0.26472815067449573,0.23267050527645083,0.16820490837259752,0.37555120562479655,0.5850690703187118,-2.11729058622727
6231,6231.T,木村工機株式会社,木村工機,1.0,はん用、生産用、業務用機械器具製造業,木村工機株式会社,2025-03-31,2025-03-31,2025-03-31,16042155000.0,7305399000.0,3675847000.0,3574876000.0,2496235000.0,22189560000.0,,11763903000.0,4555534000.0,,,314926000.0,46072279040.0,12930.0,3563208.0,15.482064,3.612096,2.8719507472655637,0.15560471769534703,0.22913673381163566,0.2121944562106641,0.11249592150542868,0.38724681765907115,0.15806403479269515,0.2085308630499363
5440,5440.T,共英製鋼株式会社,共英製鋼,2.0,鉄鋼業,共英製鋼株式会社,2025-03-31,2025-03-31,2025-03-31,322849000000.0,38327000000.0,15333000000.0,16280000000.0,10791000000.0,352828000000.0,,202989000000.0,83550000000.0,,,25582000000.0,103475707904.0,2381.0,43458927.0,9.27578,0.50951165,0.3205080638440881,0.03342429432954725,0.04749279074737726,0.05316051608707861,0.030584307367895972,0.4115986580553626,0.005816525537257533,-0.21951395920729067
6971,6971.T,京セラ株式会社,京セラ,1.0,電子部品・デバイス・電子回路製造業,京セラ株式会社,2025-03-31,2025-03-31,2025-03-31,2014454000000.0,559174000000.0,27299000000.0,63631000000.0,24097000000.0,4511307000000.0,,3217788000000.0,342382000000.0,,,70074000000.0,2938416660480.0,2162.5,1358805408.0,69.333115,0.9266671,1.4586665471040787,0.011962050262751097,0.013551562855245143,0.007488684773515222,0.005341467561396287,0.10640290783606626,0.005105724368719811,-0.7615905178384155
2503,2503.T,キリンホールディングス株式会社,キリンホールディングス,1.0,食料品、飲料・たばこ・飼料製造業,キリンホールディングス株式会社,2024-12-31,2024-12-31,2024-12-31,2338385000000.0,1065955000000.0,125340000000.0,139721000000.0,58214000000.0,3354159000000.0,,1181525000000.0,857569000000.0,,,62260000000.0,1945175851008.0,2401.0,810152414.0,36.15419,1.6628529,0.8318458470303222,0.02489495955541966,0.05360109648325661,0.049270222805272844,0.017355766378397686,0.7258153657349612,0.09557377671309819,-0.48344676433267963
5410,5410.T,合同製鐵株式会社,合同製鐵,2.0,鉄鋼業,合同製鐵株式会社,2025-03-31,2025-03-31,2025-03-31,205199000000.0,36240000000.0,13750000000.0,15536000000.0,11322000000.0,254159000000.0,,134298000000.0,64417000000.0,,,12913000000.0,54769315840.0,3745.0,14624650.0,4.918571,0.395092,0.26690829799365495,0.0551757074839546,0.06700812382126618,0.08430505294196489,0.04454691748078959,0.4796571803005257,-0.07920574377383893,-0.2547883893898506
5801,5801.T,古河電気工業株式会社,古河電気工業,2.0,非鉄金属製造業,古河電気工業株式会社,2025-03-31,2025-03-31,2025-03-31,1201762000000.0,201717000000.0,47098000000.0,54089000000.0,33366000000.0,987016000000.0,,341439000000.0,318628000000.0,,,18306000000.0,651705647104.0,9264.0,70348189.0,18.591211,1.8465109,0.5422917741649345,0.02776423285142982,0.039190788192670425,0.09772170138736348,0.03380492312181363,0.9331915803408515,0.13746346523707853,4.126920712968654
5021,5021.T,コスモエネルギーホールディングス株式会社,コスモエネルギーホールディングス,2.0,石油製品・石炭製品製造業,コスモエネルギーホールディングス株式会社,2025-03-31,2025-03-31,2025-03-31,2799947000000.0,306822000000.0,128250000000.0,124950000000.0,57671000000.0,2156605000000.0,,584782000000.0,619906000000.0,,,35418000000.0,679287062528.0,4139.0,164118646.0,11.442236,1.1505266,0.24260711453752518,0.020597175589395084,0.045804438441156205,0.09861965655577634,0.02674156834468992,1.0600634082444398,0.02578318196639029,-0.29720935900560563
4967,4967.T,小林製薬株式会社,小林製薬,2.0,化学工業,小林製薬株式会社,2024-12-31,2024-12-31,2024-12-31,165600000000.0,87603000000.0,24869000000.0,13914000000.0,10067000000.0,265368000000.0,,213466000000.0,846000000.0,,,-15383000000.0,391022182400.0,5260.0,74338819.0,33.85249,1.8441304,2.3612450628019324,0.06079106280193237,0.15017512077294687,0.047159735039772145,0.03793599831177836,0.003963160409620268,-0.04528552074024961,-0.5050152424033828
4078,4078.T,堺化学工業株式会社,堺化学工業,2.0,化学工業,堺化学工業株式会社,2025-03-31,2025-03-31,2025-03-31,84409000000.0,20282000000.0,6094000000.0,5973000000.0,5013000000.0,123319000000.0,,78288000000.0,21918000000.0,,,5057000000.0,47235203072.0,3085.0,15311249.0,8.87591,0.6124989,0.5595991312774704,0.05938940160409435,0.07219609283370257,0.0640328019619865,0.04065067021302476,0.2799662783568363,0.028061628402655137,-1.7068527918781726
6358,6358.T,酒井重工業株式会社,酒井重工業,1.0,その他の製造業,酒井重工業株式会社,2025-03-31,2025-03-31,2025-03-31,27854055000.0,7674595000.0,1583769000.0,1861128000.0,1435953000.0,42624601000.0,,30050805000.0,5417510000.0,,,-11997000.0,17416626176.0,2031.0,8575394.0,30.768064,0.57974255,0.6252815317554302,0.0515527451927556,0.05685954881614185,0.04778417749541152,0.033688362267602225,0.18027836525510715,-0.15646938161611412,-0.41162512737954415
4633,4633.T,サカタインクス株式会社,サカタインクス,2.0,化学工業,サカタインクス株式会社,2024-12-31,2024-12-31,2024-12-31,245570000000.0,58633000000.0,13162000000.0,13293000000.0,9006000000.0,221470000000.0,,112308000000.0,36243000000.0,,,1489000000.0,116309450752.0,2365.0,49179471.0,11.787281,1.0381982,0.47363053610783074,0.0366738608136173,0.05359775216842448,0.08019019125974998,0.04066464983970741,0.3227107596965488,0.07535404314202898,0.2062684168229305
5932,5932.T,三協立山株式会社,三協立山,1.0,金属製品製造業,三協立山株式会社,2025-05-31,2025-05-31,2025-05-31,359424000000.0,69764000000.0,1545000000.0,-477000000.0,-2336000000.0,300454000000.0,,91240000000.0,89370000000.0,,,-10061000000.0,19336468480.0,617.0,31339497.0,7.741531,0.21054614,0.05379849002849003,-0.006499287749287749,0.004298544337606838,-0.025602805786935554,-0.007774900650349139,0.9795046032441912,0.01812042704948924,1.2924435721295389
4471,4471.T,三洋化成工業株式会社,三洋化成工業,2.0,化学工業,三洋化成工業株式会社,2025-03-31,2025-03-31,2025-03-31,142258000000.0,32053000000.0,8442000000.0,6461000000.0,4151000000.0,176366000000.0,,135385000000.0,3418000000.0,,,13925000000.0,109281140736.0,4940.0,22121688.0,8.01909,0.73773307,0.7681897730602145,0.029179378312643226,0.05934288405572973,0.030660708350260368,0.023536282503430365,0.02524651918602504,-0.10815622844962702,-1.4882954946476885
4099,4099.T,四国化成ホールディングス株式会社,四国化成ホールディングス,2.0,化学工業,四国化成ホールディングス株式会社,2024-12-31,2024-12-31,2024-12-31,69493000000.0,27670000000.0,9743000000.0,12562000000.0,8813000000.0,135827000000.0,,83378000000.0,30592000000.0,,,5016000000.0,119454646272.0,2762.0,43249326.0,14.520792,1.3430742,1.7189450199588447,0.12681852848488337,0.14020117134099838,0.10569934515099906,0.06488400686166962,0.3669073376670105,0.10101874296940605,0.12224627530879917
6753,6753.T,シャープ株式会社,シャープ,1.0,電子部品・デバイス・電子回路製造業,シャープ株式会社,2025-03-31,2025-03-31,2025-03-31,2160146000000.0,405708000000.0,27338000000.0,53637000000.0,36095000000.0,1453730000000.0,,154646000000.0,521348000000.0,,,-40608000000.0,496584065024.0,764.8,649299240.0,8.473299,2.3749783,0.2298844916149186,0.01670951870845767,0.012655626054905549,0.23340403243536853,0.02482923238840775,3.371234949497562,-0.06967291307499268,-1.2406654220562743
6658,6658.T,シライ電子工業株式会社,シライ電子工業,1.0,電子部品・デバイス・電子回路製造業,シライ電子工業株式会社,2025-03-31,2025-03-31,2025-03-31,29337000000.0,5942000000.0,2576000000.0,2547000000.0,2075000000.0,19454000000.0,,9927000000.0,2889000000.0,,,2056000000.0,10024417280.0,672.0,14917287.0,5.524953,1.041896,0.341698785833589,0.07072979513924396,0.08780720591744214,0.20902588898962426,0.10666186902436517,0.2910244786944696,0.017479970866715266,0.3954270342972428
5563,5563.T,新日本電工株式会社,新日本電工,2.0,鉄鋼業,新日本電工株式会社,2024-12-31,2024-12-31,2024-12-31,78235000000.0,13608000000.0,6860000000.0,4747000000.0,3144000000.0,102200000000.0,,73676000000.0,17076000000.0,,,1659000000.0,41158627328.0,331.0,124346303.0,14.750445,0.59687924,0.5260896955071259,0.04018661724292197,0.08768454016744424,0.042673326456376566,0.03076320939334638,0.23177154025734295,-0.001977293022069171,-0.27390300230946885
6507,6507.T,シンフォニアテクノロジー株式会社,シンフォニアテクノロジー,1.0,電気機械器具製造業,シンフォニアテクノロジー株式会社,2025-03-31,2025-03-31,2025-03-31,119150000000.0,31855000000.0,15734000000.0,16789000000.0,12097000000.0,136467000000.0,,80127000000.0,14935000000.0,,,8082000000.0,265477586944.0,9410.0,28212283.0,21.95674,3.2094254,2.228095568140999,0.10152748636172891,0.13205203524968528,0.1509728306313727,0.08864414107439894,0.18639160332971408,0.16066123108994024,0.6116440181188383
7269,7269.T,スズキ株式会社,スズキ,1.0,輸送用機械器具製造業,スズキ株式会社,2025-03-31,2025-03-31,2025-03-31,5825161000000.0,1568659000000.0,642852000000.0,730220000000.0,416050000000.0,5993657000000.0,,2970660000000.0,725299000000.0,,,267241000000.0,4500032585728.0,2332.5,1929274462.0,11.494112,1.4422309,0.7725164310013062,0.07142291861117658,0.11035780813611847,0.14005305218368982,0.06941504994363208,0.24415416102818902,0.08728623283558457,0.31239018727702295
5232,5232.T,住友大阪セメント株式会社,住友大阪セメント,2.0,窯業・土石製品製造業,住友大阪セメント株式会社,2025-03-31,2025-03-31,2025-03-31,219465000000.0,50077000000.0,9352000000.0,12773000000.0,9008000000.0,353029000000.0,,191095000000.0,83333000000.0,,,24885000000.0,119042637824.0,3748.0,31761642.0,9.036116,0.62168777,0.5424219708108354,0.041045269177317566,0.04261271728977286,0.04713885763625422,0.02551631735636449,0.4360815301289934,-0.013649315511770732,-0.41273877045439733
4005,4005.T,住友化学株式会社,住友化学,2.0,化学工業,住友化学株式会社,2025-03-31,2025-03-31,2024-03-31,2606281000000.0,725476000000.0,172394000000.0,58093000000.0,38591000000.0,3439784000000.0,,900790000000.0,1286128000000.0,,,-204190000000.0,720125231104.0,439.8,1637392704.0,8.483796,0.7511169,0.27630375661872225,0.014806922200637614,0.06614559212916796,0.042841283762031106,0.011219018403481149,1.4277778394520366,0.06513893333300635,-1.1237533591159512
5713,5713.T,住友金属鉱山株式会社,住友金属鉱山,2.0,非鉄金属製造業,住友金属鉱山株式会社,2025-03-31,2025-03-31,2025-03-31,1593348000000.0,58505000000.0,-15889000000.0,31383000000.0,16487000000.0,3068622000000.0,,1845737000000.0,560303000000.0,,,27488000000.0,1567039553536.0,5792.0,270552413.0,65.28404,0.8684152,0.9834885747093541,0.010347394291768026,-0.009972083938976294,0.008932475211798864,0.005372769927348497,0.30356600100664394,0.10236697689478524,-0.7186566782136823
5110,5110.T,住友ゴム工業株式会社,住友ゴム工業,2.0,ゴム製品製造業,住友ゴム工業株式会社,2024-12-31,2024-12-31,2024-12-31,1211856000000.0,358288000000.0,11186000000.0,16251000000.0,9865000000.0,1341123000000.0,,656134000000.0,252442000000.0,,,32088000000.0,648681881600.0,2468.0,262837071.0,13.231825,0.9798671,0.5352796715121269,0.008140406120859244,0.009230469626754334,0.015035038574437538,0.007355775719303897,0.3847415314554649,0.029265355244908475,-0.733723817749946
4008,4008.T,住友精化株式会社,住友精化,2.0,化学工業,住友精化株式会社,2025-03-31,2025-03-31,2025-03-31,147571000000.0,30681000000.0,10715000000.0,8322000000.0,5961000000.0,141532000000.0,,94312000000.0,18863000000.0,,,-7398000000.0,69743058944.0,5330.0,13085001.0,11.844181,0.7182213,0.472606805835835,0.04039411537497205,0.07260911696742585,0.06320510645517008,0.042117683633383265,0.20000636186275342,0.032066076399088095,-0.03324683749594548
5802,5802.T,住友電気工業株式会社,住友電気工業,2.0,非鉄金属製造業,住友電気工業株式会社,2025-03-31,2025-03-31,2025-03-31,4679789000000.0,880126000000.0,320663000000.0,304064000000.0,193771000000.0,4441629000000.0,,2290394000000.0,756562000000.0,,,202429000000.0,4915837534208.0,6303.0,779920312.0,22.784122,2.0707567,1.0504399950955055,0.04140592663472648,0.06852082433631089,0.08460160129654548,0.043626111050697844,0.3303195869356975,0.06290863070754305,0.2941966164183192
4203,4203.T,住友ベークライト株式会社,住友ベークライト,2.0,化学工業,住友ベークライト株式会社,2025-03-31,2025-03-31,2025-03-31,304773000000.0,93550000000.0,24792000000.0,28614000000.0,19281000000.0,417778000000.0,,290672000000.0,30680000000.0,,,28065000000.0,457456386048.0,5214.0,87736171.0,23.318424,1.4814613,1.5009741218808752,0.06326347806400173,0.08134578850488725,0.06633249848626631,0.04615130523866743,0.10554852204546705,0.06093982253443664,-0.11680637625395085
4204,4204.T,積水化学工業株式会社,積水化学工業,2.0,化学工業,積水化学工業株式会社,2025-03-31,2025-03-31,2025-03-31,1297754000000.0,420606000000.0,107951000000.0,119973000000.0,81925000000.0,1330786000000.0,,807347000000.0,110829000000.0,,,48914000000.0,1069201096704.0,2609.0,409812615.0,15.360612,1.3079234,0.8238858032446827,0.06312829704242869,0.08318294530396361,0.10147433507525265,0.0615613629839809,0.1372755457071123,0.032801236413065205,0.051263954831258784
4044,4044.T,セントラル硝子株式会社,セントラル硝子,2.0,化学工業,セントラル硝子株式会社,2025-03-31,2025-03-31,2025-03-31,144233000000.0,39358000000.0,10629000000.0,9547000000.0,5678000000.0,204834000000.0,,116727000000.0,42321000000.0,,,17994000000.0,84912529408.0,3425.0,24791980.0,16.859465,0.7254134,0.5887177650607004,0.03936685779259948,0.07369326021090873,0.04864341583352609,0.027720007420643056,0.3625639312241384,-0.10044967225690571,-0.5449591280653951
4082,4082.T,第一稀元素化学工業株式会社,第一稀元素化学工業,2.0,化学工業,第一稀元素化学工業株式会社,2025-03-31,2025-03-31,2025-03-31,33641000000.0,8352000000.0,2283000000.0,1709000000.0,792000000.0,64754000000.0,,37918000000.0,21263000000.0,,,1873000000.0,26308014080.0,1086.0,24224690.0,20.5293,0.73039633,0.782022356053625,0.02354270087096103,0.06786361879848994,0.020887177593754944,0.012230904654538716,0.5607626984545598,-0.044832481544576974,-0.3052631578947368
4568,4568.T,第一三共株式会社,第一三共,2.0,化学工業,第一三共株式会社,2025-03-31,2025-03-31,2025-03-31,1886256000000.0,1470458000000.0,331925000000.0,355631000000.0,295756000000.0,3456119000000.0,,1623416000000.0,101332000000.0,,,-134030000000.0,6108485779456.0,3300.0,1851056195.0,22.047035,3.696071,3.2384182101771977,0.15679526002833125,0.17597028187054142,0.18218127701094483,0.08557459971719723,0.06241899796478537,0.1776675607234368,0.47339474221719624
3880,3880.T,大王製紙株式会社,大王製紙,1.0,パルプ・紙・紙加工品製造業,大王製紙株式会社,2025-03-31,2025-03-31,2025-03-31,668912000000.0,144016000000.0,9808000000.0,-1977000000.0,-11197000000.0,886066000000.0,,236719000000.0,444637000000.0,,,11435000000.0,154126401536.0,926.0,166443196.0,17.611258,0.6599686,0.23041356940225322,-0.016739122634965437,0.014662616308273735,-0.04730080813115973,-0.012636756178433661,1.8783325377346136,-0.004132871214016065,-3.5038014311270125
6367,6367.T,ダイキン工業株式会社,ダイキン工業,1.0,はん用、生産用、業務用機械器具製造業,ダイキン工業株式会社,2025-03-31,2025-03-31,2025-03-31,4752335000000.0,1626688000000.0,401669000000.0,376095000000.0,264757000000.0,5133416000000.0,,2805493000000.0,986849000000.0,,,268465000000.0,5735052738560.0,19585.0,292828820.0,20.954817,1.9205776,1.2067862931716724,0.0557109294694082,0.08452034631396987,0.09437093587472861,0.05157520839924136,0.35175600152985587,0.0812269058181696,0.017079570206407046
5471,5471.T,大同特殊鋼株式会社,大同特殊鋼,2.0,鉄鋼業,大同特殊鋼株式会社,2025-03-31,2025-03-31,2025-03-31,574945000000.0,104187000000.0,39408000000.0,42653000000.0,28314000000.0,782974000000.0,,429278000000.0,176846000000.0,,,11870000000.0,321764851712.0,1610.0,199853949.0,11.409538,0.73561895,0.5596445776761255,0.0492464496604023,0.06854220838514988,0.06595725846654149,0.036162120325834574,0.41196147950745204,-0.006255142041329931,-0.07334315169366712
7912,7912.T,大日本印刷株式会社,大日本印刷,1.0,印刷・同関連業,大日本印刷株式会社,2025-03-31,2025-03-31,2025-03-31,1457609000000.0,338278000000.0,93612000000.0,168665000000.0,110682000000.0,1917838000000.0,,1135846000000.0,175759000000.0,,,59847000000.0,1212751675392.0,2699.5,449250508.0,11.303966,1.0540792,0.8320143985060465,0.07593394387658144,0.06422298435314272,0.09744454794047784,0.057711860960101946,0.15473840643890105,0.023011295446027535,-0.0022266494784952684
5233,5233.T,太平洋セメント株式会社,太平洋セメント,2.0,窯業・土石製品製造業,太平洋セメント株式会社,2025-03-31,2025-03-31,2025-03-31,896295000000.0,217089000000.0,77749000000.0,74621000000.0,57428000000.0,1423695000000.0,,641669000000.0,410834000000.0,,,117874000000.0,427869896704.0,3838.0,111482508.0,8.324296,0.6688884,0.47737619500722417,0.06407265465053359,0.08674487752358319,0.08949785637143137,0.040337291344002754,0.6402584510082301,0.011304604886062553,0.32710928292468755
3877,3877.T,中越パルプ工業株式会社,中越パルプ工業,1.0,パルプ・紙・紙加工品製造業,中越パルプ工業株式会社,2025-03-31,2025-03-31,2025-03-31,111009000000.0,17098000000.0,4848000000.0,1840000000.0,1761000000.0,121888000000.0,,56885000000.0,37194000000.0,,,4004000000.0,25646266368.0,2041.0,12565540.0,35.781906,0.44093025,0.23102871269897035,0.01586357862875983,0.043672134691781744,0.0309571943394568,0.014447689682331321,0.6538454777182033,0.02951978187079174,-0.524182653336936
5461,5461.T,中部鋼鈑株式会社,中部鋼鈑,2.0,鉄鋼業,中部鋼鈑株式会社,2025-03-31,2025-03-31,2025-03-31,51047000000.0,7169000000.0,2709000000.0,2436000000.0,1731000000.0,84565000000.0,,75278000000.0,,,,15404000000.0,57433604096.0,2120.0,27091322.0,6.7387156,0.76741856,1.1251122317863929,0.03390992614649245,0.05306874057241366,0.02299476606711124,0.02046946136108319,,-0.24692778638341817,-0.7573251086499369
3401,3401.T,帝人株式会社,帝人,2.0,化学工業,帝人株式会社,2025-03-31,2025-03-31,2025-03-31,1005471000000.0,191452000000.0,-71828000000.0,-78038000000.0,28347000000.0,1061272000000.0,,431377000000.0,387127000000.0,,,8417000000.0,253565992960.0,1314.5,192899201.0,3.6571796,0.66514695,0.2521862818122054,0.02819275742413257,-0.07143716725793185,0.0657128219631552,0.026710400349768956,0.8974215129689344,0.046865092627587535,-3.4203381147540983
4061,4061.T,デンカ株式会社,デンカ,2.0,化学工業,デンカ株式会社,2025-03-31,2025-03-31,2025-03-31,400251000000.0,84595000000.0,14413000000.0,-17083000000.0,-12300000000.0,655517000000.0,,296181000000.0,217679000000.0,,,-41210000000.0,228993056768.0,2656.5,86201040.0,14.475262,0.781381,0.572123634339452,-0.03073071647541168,0.03600990378537468,-0.041528659839760146,-0.01876381543117875,0.7349526134357032,0.028227702093443163,-2.029547166652716
4045,4045.T,東亞合成株式会社,東亞合成,2.0,化学工業,東亞合成株式会社,2024-12-31,2024-12-31,2024-12-31,167594000000.0,45712000000.0,14235000000.0,16553000000.0,11877000000.0,278020000000.0,,212585000000.0,12302000000.0,,,-1860000000.0,174498070528.0,1626.5,107284398.0,17.162605,0.84407914,1.0411952130028521,0.07086769216081722,0.08493740826043891,0.05586941693910671,0.042719948205165094,0.05786861725897876,0.0515965890908634,-0.024796781344938013
4042,4042.T,東ソー株式会社,東ソー,2.0,化学工業,東ソー株式会社,2025-03-31,2025-03-31,2025-03-31,1063382000000.0,259006000000.0,98906000000.0,101433000000.0,58002000000.0,1327298000000.0,,827107000000.0,179104000000.0,,,106244000000.0,725421391872.0,2330.5,311272858.0,18.361961,0.9082516,0.6821832529345052,0.054544839013637623,0.09301079010176963,0.07012635608210305,0.043699304903646354,0.21654272059116897,0.057418161568752346,0.01182750680343303
5727,5727.T,東邦チタニウム株式会社,東邦チタニウム,2.0,非鉄金属製造業,東邦チタニウム株式会社,2025-03-31,2025-03-31,2025-03-31,88974000000.0,16052000000.0,5880000000.0,5333000000.0,3726000000.0,124780000000.0,,58331000000.0,53042000000.0,,,6896000000.0,90691084288.0,1274.0,71186097.0,27.492447,1.5557531,1.019298719715872,0.04187740238721424,0.06608672196371974,0.06387684078791724,0.029860554576053855,0.9093278016834959,0.13481455027804712,-0.2474247626742072
3101,3101.T,東洋紡株式会社,東洋紡,2.0,化学工業,東洋紡株式会社,2025-03-31,2025-03-31,2025-03-31,422032000000.0,97055000000.0,16653000000.0,7168000000.0,2003000000.0,617799000000.0,,195312000000.0,261070000000.0,,,-15107000000.0,107394605056.0,1217.0,88245364.0,14.09054,0.54014635,0.25447028911551733,0.004746085604883042,0.03945909314933465,0.01025538625378881,0.0032421548108689073,1.3366818219054641,0.01874886847790669,-0.18411405295315686
