row_index,ticker,yf_symbol,gx_company_name,mapped_company_name,emission_label,gx_industry,rank_company_name,asof_is,asof_bs,asof_cf,revenue,gross_profit,operating_income,pretax_income,net_income,total_assets,total_liabilities,total_equity,total_debt,operating_cf,capex,free_cf,market_cap,last_price,shares_outstanding,pe,pb,ps_est,net_margin,op_margin,roe,roa,debt_to_equity,revenue_yoy,net_income_yoy,exclude_reason,equity_ratio,free_cf_margin,operating_cf_margin,s_op_margin,s_net_margin,s_roe,s_revenue_yoy,s_net_income_yoy,s_debt_to_equity,s_equity_ratio,s_roa,s_free_cf_margin,s_operating_cf_margin,s_pe,s_pb,s_ps,missing_score_items,score_profitability,score_growth,score_balance,score_cashflow,score_valuation,score_raw,missing_penalty,score_final,top_strengths,_screen_name_raw,_screen_key,env_match_status,env_matched_key,env_matched_name_raw,env_spEmitCode,env_match_score,env_candidate_count,top_candidates
110,7013,7013.T,株式会社ＩＨＩ,ＩＨＩ,1.0,金属製品製造業,株式会社ＩＨＩ,2025-03-31,2025-03-31,2025-03-31,1626831000000.0,374514000000.0,143517000000.0,138488000000.0,112740000000.0,2240392000000.0,,481726000000.0,514723000000.0,,,117385000000.0,2931313868800.0,2765.0,1060149699.0,22.649082,5.4218025,1.801855182744858,0.069300376007096,0.0882187516711938,0.2306471718766077,0.0503215508714546,1.0684974446054396,0.2300333209586333,-2.6527399067640074,,0.2150186217411953,0.0721556203440922,,71.86147186147186,74.45887445887446,99.56709956709958,96.96969696969695,3.0303030303030303,16.01731601731602,2.5974025974025974,71.86147186147186,74.89177489177489,50.0,20.960698689956335,1.30434782608696,13.41991341991342,1,81.96248196248196,50.0,30.15873015873016,62.44588744588744,11.894986645318909,51.771621734171575,2.0,49.771621734171575,"profitability=82.0,cashflow=62.4",株式会社ＩＨＩ,ｉｈｉ,EXACT,ｉｈｉ,株式会社ＩＨＩ,985043309,1.0,1.0,"[{""env_key"": ""ｉｈｉ"", ""score"": 1.0}]"
111,4008,4008.T,住友精化株式会社,住友精化,2.0,化学工業,住友精化株式会社,2025-03-31,2025-03-31,2025-03-31,147571000000.0,30681000000.0,10715000000.0,8322000000.0,5961000000.0,141532000000.0,,94312000000.0,18863000000.0,,,-7398000000.0,69743058944.0,5330.0,13085001.0,11.844181,0.7182213,0.472606805835835,0.040394115374972,0.0726091169674258,0.06320510645517,0.0421176836333832,0.2000063618627534,0.032066076399088,-0.0332468374959454,,0.6663652036288613,-0.0501318009636039,,61.471861471861466,40.692640692640694,34.63203463203463,40.692640692640694,46.32034632034632,75.32467532467533,84.4155844155844,58.87445887445888,8.658008658008658,50.0,64.62882096069869,76.95652173913044,65.8008658008658,1,45.59884559884559,43.50649350649351,72.87157287157287,29.329004329004327,69.1287361668983,51.72392802965235,2.0,49.72392802965235,"balance=72.9,valuation=69.1",住友精化株式会社,住友精化,EXACT,住友精化,住友精化株式会社,580349898,1.0,1.0,"[{""env_key"": ""住友精化"", ""score"": 1.0}]"
112,8088,8088.T,岩谷産業株式会社,岩谷産業,2.0,化学工業,岩谷産業株式会社,2025-03-31,2025-03-31,2025-03-31,883011000000.0,234311000000.0,46232000000.0,62838000000.0,40448000000.0,872194000000.0,,386034000000.0,231282000000.0,,,-2217000000.0,375651827712.0,1632.0,230178822.0,7.938515,0.94243526,0.4254214587496645,0.0458069038777546,0.0523572186529952,0.1047783355870208,0.0463750037262352,0.5991233932762399,0.0414241031834392,-0.0694763964295573,,0.4426010726971293,-0.0025107274994309,,37.66233766233766,48.91774891774891,69.6969696969697,46.75324675324675,42.857142857142854,39.82683982683982,44.15584415584416,66.66666666666666,27.27272727272727,50.0,86.8995633187773,59.56521739130435,70.99567099567099,1,52.09235209235209,44.8051948051948,50.21645021645022,38.63636363636363,72.48681723525088,51.30051176277681,2.0,49.30051176277681,"valuation=72.5,profitability=52.1",岩谷産業株式会社,岩谷産業,EXACT,岩谷産業,岩谷産業株式会社,580045257,1.0,1.0,"[{""env_key"": ""岩谷産業"", ""score"": 1.0}]"
113,3289,3289.T,東急不動産ホールディングス株式会社,東急不動産ホールディングス,1.0,不動産業・物品賃貸業,東急不動産ホールディングス株式会社,2025-03-31,2025-03-31,2025-03-31,1150301000000.0,245317000000.0,140764000000.0,122330000000.0,77562000000.0,3259928000000.0,,822525000000.0,1747845000000.0,,,47426000000.0,1026903703552.0,1437.5,714367777.0,9.8169775,1.214114,0.8927260808710068,0.0674275689580379,0.1223714488642537,0.094297437767849,0.0237925500195096,2.124974924774323,0.0428395163578705,0.1315486176964038,,0.2523138547845228,0.0412292087027656,,86.58008658008657,73.16017316017316,61.471861471861466,47.61904761904761,65.80086580086581,2.5974025974025983,4.329004329004329,26.40692640692641,57.57575757575758,50.0,77.72925764192141,38.26086956521739,34.19913419913419,1,73.73737373737373,56.709956709956714,11.111111111111112,53.78787878787879,50.063087135424325,51.263070573921155,2.0,49.263070573921155,"profitability=73.7,growth=56.7",東急不動産ホールディングス株式会社,東急不動産,EXACT,東急不動産,東急不動産株式会社,985471403,1.0,1.0,"[{""env_key"": ""東急不動産"", ""score"": 1.0}]"
115,3405,3405.T,株式会社クラレ,クラレ,2.0,化学工業,株式会社クラレ,2024-12-31,2024-12-31,2024-12-31,826895000000.0,267520000000.0,85081000000.0,53176000000.0,31724000000.0,1291238000000.0,,764279000000.0,244282000000.0,,,62515000000.0,484968660992.0,1579.5,307039359.0,32.506687,0.6681359,0.5864936430768114,0.0383652096094425,0.1028921447100296,0.0415084020364291,0.0245686697572407,0.3196241163240125,0.0588484617216731,-0.2526033077321773,,0.5918963041670087,0.0756021018388066,,78.35497835497836,37.66233766233766,16.450216450216452,60.60606060606061,30.303030303030305,62.33766233766234,73.16017316017316,27.27272727272727,76.62337662337663,50.0,7.860262008733621,79.13043478260869,55.41125541125541,1,44.15584415584416,45.45454545454545,54.25685425685426,63.311688311688314,47.46731740086591,49.80588404591633,2.0,47.80588404591633,"cashflow=63.3,balance=54.3",株式会社クラレ,クラレ,EXACT,クラレ,株式会社クラレ,580006061,1.0,1.0,"[{""env_key"": ""クラレ"", ""score"": 1.0}]"
116,6326,6326.T,株式会社クボタ,クボタ,1.0,はん用、生産用、業務用機械器具製造業,株式会社クボタ,2024-12-31,2024-12-31,2024-12-31,3016281000000.0,927980000000.0,315636000000.0,335297000000.0,230437000000.0,6018665000000.0,,2477314000000.0,2278077000000.0,,,68087000000.0,2599898841088.0,2286.5,1137064774.0,15.264705,1.0531678,0.8619551166114828,0.0763977228912027,0.1046440964883576,0.0930188906210516,0.0382870619979679,0.919575394964062,-0.0014665421485207,-0.0336247929378709,,0.4116052313926759,0.0225731621158638,,80.08658008658008,79.22077922077922,59.307359307359306,20.346320346320347,45.887445887445885,22.51082251082251,37.22943722943723,52.38095238095239,45.02164502164502,50.0,44.54148471615721,49.56521739130435,36.79653679653679,1,72.87157287157288,33.116883116883116,37.37373737373738,47.51082251082251,43.63441296799945,49.63138128141925,2.0,47.63138128141925,"profitability=72.9,cashflow=47.5",株式会社クボタ,クボタ,EXACT,クボタ,株式会社クボタ,580010082,1.0,1.0,"[{""env_key"": ""クボタ"", ""score"": 1.0}]"
117,6201,6201.T,株式会社豊田自動織機,豊田自動織機,1.0,輸送用機械器具製造業,株式会社豊田自動織機,2025-03-31,2025-03-31,2024-03-31,4084984000000.0,951573000000.0,221695000000.0,351463000000.0,262312000000.0,9403481000000.0,,4904686000000.0,1730082000000.0,,,94664000000.0,5348434378752.0,17800.0,300473872.0,26.084026,0.9978427,1.3092913898198868,0.0642137154025572,0.0542707144018189,0.0534819150502193,0.0278952017875082,0.3527406239665495,0.0656836772361508,0.1465787794280919,,0.5215819545974517,0.0231736525773417,,39.82683982683983,69.26406926406926,27.705627705627705,67.09956709956711,69.26406926406926,58.00865800865801,62.77056277056276,35.4978354978355,45.887445887445885,50.0,14.41048034934498,53.91304347826087,20.779220779220775,1,45.5988455988456,68.18181818181819,52.09235209235209,47.943722943722946,29.700914868942206,49.38118340638751,2.0,47.38118340638751,"growth=68.2,balance=52.1",株式会社豊田自動織機,豊田自動織機,EXACT,豊田自動織機,株式会社豊田自動織機,400095060,1.0,1.0,"[{""env_key"": ""豊田自動織機"", ""score"": 1.0}]"
118,7011,7011.T,三菱重工業株式会社,三菱重工業,1.0,はん用、生産用、業務用機械器具製造業,三菱重工業株式会社,2025-03-31,2025-03-31,2025-03-31,5027176000000.0,1031241000000.0,385952000000.0,374531000000.0,245447000000.0,6658924000000.0,,2346702000000.0,1131274000000.0,,,289767000000.0,13043968770048.0,3882.0,3360115603.0,47.825554,5.2365837,2.594691089002653,0.0488240316233209,0.0767731227233739,0.1045923172179509,0.0368598590402893,0.482069730200085,0.0794540090746545,0.1055025830657183,,0.3524145943098314,0.0576401144499416,,64.93506493506493,51.51515151515152,69.26406926406926,74.02597402597402,61.038961038961034,44.58874458874459,20.77922077922078,49.35064935064935,67.53246753246754,50.0,2.183406113537123,1.7391304347826098,5.627705627705626,1,61.904761904761905,67.53246753246754,38.23953823953824,58.76623376623377,3.1834140586751194,49.01827689956606,2.0,47.01827689956606,"growth=67.5,profitability=61.9",三菱重工業株式会社,三菱重工業,EXACT,三菱重工業,三菱重工業株式会社,985794306,1.0,1.0,"[{""env_key"": ""三菱重工業"", ""score"": 1.0}]"
119,9543,9543.T,静岡ガス株式会社,静岡ガス,2.0,ガス業,静岡ガス株式会社,2024-12-31,2024-12-31,2024-12-31,202237000000.0,39733000000.0,10302000000.0,13397000000.0,8776000000.0,170202000000.0,,118165000000.0,16621000000.0,,,3612000000.0,91221721088.0,1211.0,75327599.0,13.113156,0.714971,0.4510634606328219,0.0433946310516868,0.0509402334884318,0.0742690305928151,0.051562261313028,0.1406592476621673,-0.05498495355227,-0.3778974976961792,,0.6942632871529124,0.0178602332906441,,36.36363636363637,45.887445887445885,48.48484848484848,6.493506493506493,20.346320346320347,80.95238095238095,86.14718614718615,74.89177489177489,41.99134199134199,50.0,58.95196506550218,77.39130434782608,67.96536796536796,1,43.57864357864358,13.41991341991342,80.66378066378066,45.99567099567099,68.10287912623207,49.005114408617345,2.0,47.005114408617345,"balance=80.7,valuation=68.1",静岡ガス株式会社,静岡ガス,EXACT,静岡ガス,静岡ガス株式会社,420015816,1.0,1.0,"[{""env_key"": ""静岡ガス"", ""score"": 1.0}]"
120,8078,8078.T,阪和興業株式会社,阪和興業,1.0,卸売業・小売業,阪和興業株式会社,2025-03-31,2025-03-31,2025-03-31,2554514000000.0,140607000000.0,61533000000.0,65489000000.0,45482000000.0,1165805000000.0,,383054000000.0,377640000000.0,,,1637000000.0,280466653184.0,7110.0,39446789.0,6.81289,0.7222302,0.1097925684431559,0.0178045608675466,0.0240879478444823,0.118735217488918,0.0390133856005078,0.9858662225169296,0.050384460398523,0.1839029596272483,,0.328574675867748,0.0006408263959406,,13.41991341991342,16.883116883116884,77.92207792207793,55.41125541125541,71.86147186147186,19.047619047619047,17.74891774891775,53.24675324675325,29.87012987012987,50.0,90.39301310043668,76.52173913043478,97.83549783549785,1,36.07503607503608,63.63636363636363,30.014430014430015,39.935064935064936,88.25008335545643,48.78044179624776,2.0,46.78044179624776,"valuation=88.3,growth=63.6",阪和興業株式会社,阪和興業,EXACT,阪和興業,阪和興業株式会社,580042649,1.0,1.0,"[{""env_key"": ""阪和興業"", ""score"": 1.0}]"
121,5801,5801.T,古河電気工業株式会社,古河電気工業,2.0,非鉄金属製造業,古河電気工業株式会社,2025-03-31,2025-03-31,2025-03-31,1201762000000.0,201717000000.0,47098000000.0,54089000000.0,33366000000.0,987016000000.0,,341439000000.0,318628000000.0,,,18306000000.0,651705647104.0,9264.0,70348189.0,18.591211,1.8465109,0.5422917741649345,0.0277642328514298,0.0391907881926704,0.0977217013873634,0.0338049231218136,0.9331915803408516,0.1374634652370785,2.7598690671219197,,0.3459305624224936,0.0152326334165999,,24.24242424242424,28.13852813852814,65.36796536796537,89.6103896103896,99.56709956709958,21.212121212121215,19.913419913419915,44.15584415584416,39.39393939393939,50.0,33.624454148471614,20.434782608695656,59.307359307359306,1,39.24963924963925,94.5887445887446,28.427128427128434,44.696969696969695,37.788865354842194,48.75094163583816,2.0,46.75094163583816,"growth=94.6,cashflow=44.7",古河電気工業株式会社,古河電気工業,EXACT,古河電気工業,古河電気工業株式会社,985744304,1.0,1.0,"[{""env_key"": ""古河電気工業"", ""score"": 1.0}]"
122,5471,5471.T,大同特殊鋼株式会社,大同特殊鋼,2.0,鉄鋼業,大同特殊鋼株式会社,2025-03-31,2025-03-31,2025-03-31,574945000000.0,104187000000.0,39408000000.0,42653000000.0,28314000000.0,782974000000.0,,429278000000.0,176846000000.0,,,11870000000.0,321764851712.0,1610.0,199853949.0,11.409538,0.73561895,0.5596445776761255,0.0492464496604023,0.0685422083851498,0.0659572584665414,0.0361621203258345,0.411961479507452,-0.0062551420413299,-0.0733431516936671,,0.5482659705175396,0.0206454530433345,,55.84415584415584,51.94805194805194,39.39393939393939,16.883116883116884,42.42424242424242,50.21645021645021,67.09956709956711,48.05194805194805,43.290043290043286,50.0,66.8122270742358,74.78260869565217,56.709956709956714,1,49.06204906204906,29.653679653679653,55.122655122655125,46.64502164502164,66.10159749328157,48.58587454462716,2.0,46.58587454462716,"valuation=66.1,balance=55.1",大同特殊鋼株式会社,大同特殊鋼,EXACT,大同特殊鋼,大同特殊鋼株式会社,400072412,1.0,1.0,"[{""env_key"": ""大同特殊鋼"", ""score"": 1.0}]"
123,5408,5408.T,株式会社中山製鋼所,中山製鋼所,2.0,鉄鋼業,株式会社中山製鋼所,2025-03-31,2025-03-31,2025-03-31,169329000000.0,22080000000.0,8437000000.0,8167000000.0,5695000000.0,149148000000.0,,106808000000.0,9061000000.0,,,2957000000.0,31770335232.0,586.0,54215587.0,7.5730166,0.29521114,0.1876248913771415,0.0336327504444011,0.0498260782264113,0.0533199760317579,0.0381835492262718,0.0848344693281402,-0.0819539700181626,-0.3603998203054807,,0.7161209000455923,0.0174630453141517,,35.4978354978355,33.76623376623377,27.27272727272727,3.896103896103896,21.645021645021643,87.87878787878788,90.47619047619048,51.51515151515152,41.125541125541126,50.0,88.20960698689957,97.82608695652172,92.2077922077922,1,32.17893217893218,12.77056277056277,76.62337662337661,45.56277056277057,92.74782871707116,48.27905742444379,2.0,46.27905742444379,"valuation=92.7,balance=76.6",株式会社中山製鋼所,中山製鋼所,EXACT,中山製鋼所,株式会社中山製鋼所,580002877,1.0,1.0,"[{""env_key"": ""中山製鋼所"", ""score"": 1.0}]"
124,9031,9031.T,西日本鉄道株式会社,西日本鉄道,1.0,道路旅客運輸業,西日本鉄道株式会社,2025-03-31,2025-03-31,2025-03-31,443495000000.0,58016000000.0,26656000000.0,30888000000.0,20810000000.0,782126000000.0,,249264000000.0,366160000000.0,,,15611000000.0,210853101568.0,2792.5,75506927.0,7.6594987,0.8242061,0.4754351268176642,0.046922738700549,0.0601043980202708,0.0834857821426278,0.0266069661410054,1.4689646318762437,0.0773620244431543,-0.1582736722889617,,0.3187005674277546,0.0351999458843955,,46.75324675324675,49.35064935064935,53.24675324675325,72.2943722943723,35.064935064935064,7.359307359307355,16.450216450216452,31.16883116883117,54.54545454545454,50.0,87.77292576419214,68.26086956521739,64.93506493506493,1,49.78354978354978,53.67965367965368,18.326118326118323,52.272727272727266,73.65628675482482,48.22557144035215,2.0,46.22557144035215,"valuation=73.7,growth=53.7",西日本鉄道株式会社,西日本鉄道,EXACT,西日本鉄道,西日本鉄道株式会社,800003425,1.0,1.0,"[{""env_key"": ""西日本鉄道"", ""score"": 1.0}]"
125,6370,6370.T,栗田工業株式会社,栗田工業,1.0,その他の製造業,栗田工業株式会社,2025-03-31,2025-03-31,2025-03-31,408888000000.0,148086000000.0,31274000000.0,31821000000.0,20305000000.0,548949000000.0,,336027000000.0,93470000000.0,,,34074000000.0,695954243584.0,6360.0,109426769.0,31.184114,2.0703988,1.7020657089080629,0.0496590753458159,0.076485492359766,0.060426691902734,0.0369888641749962,0.2781621714921717,0.0625297213018905,-0.304361231970948,,0.6121279025920441,0.0833333333333333,,64.5021645021645,52.38095238095239,30.735930735930733,63.63636363636363,24.67532467532467,67.09956709956711,76.19047619047619,49.78354978354979,80.08658008658008,50.0,8.733624454148469,15.217391304347828,15.58441558441559,1,49.20634920634921,44.15584415584415,64.35786435786436,65.04329004329004,13.17847711430396,48.19791153828557,2.0,46.19791153828557,"cashflow=65.0,balance=64.4",栗田工業株式会社,栗田工業,EXACT,栗田工業,栗田工業株式会社,985176001,1.0,1.0,"[{""env_key"": ""栗田工業"", ""score"": 1.0}]"
126,4118,4118.T,株式会社カネカ,カネカ,2.0,化学工業,株式会社カネカ,2025-03-31,2025-03-31,2025-03-31,807200000000.0,225644000000.0,40050000000.0,36770000000.0,25309000000.0,920143000000.0,,471934000000.0,223058000000.0,,,-14729000000.0,266184572928.0,4360.0,61051507.0,10.492624,0.5642468,0.3297628505054509,0.0313540634291377,0.0496159563924677,0.0536282615789496,0.0275055072961485,0.4726465988888276,0.0588979170984726,0.089965546942291,,0.5128920178711353,-0.0182470267591674,,34.1991341991342,32.03463203463203,28.13852813852814,61.038961038961034,58.00865800865801,46.32034632034632,61.038961038961034,34.1991341991342,22.07792207792208,50.0,74.235807860262,87.82608695652175,77.48917748917748,1,31.457431457431458,59.52380952380952,47.18614718614719,36.03896103896104,79.85035743532042,48.162618550363,2.0,46.162618550363,"valuation=79.9,growth=59.5",株式会社カネカ,カネカ,EXACT,カネカ,株式会社カネカ,580046998,1.0,1.0,"[{""env_key"": ""カネカ"", ""score"": 1.0}]"
127,5563,5563.T,新日本電工株式会社,新日本電工,2.0,鉄鋼業,新日本電工株式会社,2024-12-31,2024-12-31,2024-12-31,78235000000.0,13608000000.0,6860000000.0,4747000000.0,3144000000.0,102200000000.0,,73676000000.0,17076000000.0,,,1659000000.0,41158627328.0,331.0,124346303.0,14.750445,0.59687924,0.5260896955071259,0.0401866172429219,0.0876845401674442,0.0426733264563765,0.0307632093933463,0.2317715402573429,-0.0019772930220691,-0.2739030023094688,,0.7209001956947162,0.0212053428772288,,70.995670995671,39.82683982683983,18.181818181818183,19.480519480519483,28.13852813852814,72.2943722943723,91.34199134199136,40.692640692640694,44.15584415584416,50.0,47.161572052401745,86.08695652173914,61.47186147186148,1,43.001443001443,23.80952380952381,68.1096681096681,47.07792207792208,64.90679668200079,48.081979098259715,2.0,46.081979098259715,"balance=68.1,valuation=64.9",新日本電工株式会社,新日本電工,EXACT,新日本電工,新日本電工株式会社,985670407,1.0,1.0,"[{""env_key"": ""新日本電工"", ""score"": 1.0}]"
128,1860,1860.T,戸田建設株式会社,戸田建設,2.0,建設業,戸田建設株式会社,2025-03-31,2025-03-31,2025-03-31,586660000000.0,76798000000.0,26639000000.0,37349000000.0,25185000000.0,923572000000.0,,342225000000.0,255468000000.0,,,-37562000000.0,380610969600.0,1263.0,301354678.0,12.336394,1.0564706,0.6487760706371664,0.042929465107558,0.0454079023625268,0.0735919351303966,0.0272691246594743,0.7464913434144204,0.1229361029335762,0.5641885597167877,,0.3705450143572997,-0.0640268639416357,,30.735930735930733,44.15584415584416,47.61904761904761,87.01298701298701,88.31168831168831,32.03463203463204,25.108225108225103,33.76623376623377,6.493506493506493,50.0,62.00873362445415,48.69565217391304,48.91774891774891,1,40.83694083694083,87.66233766233766,30.3030303030303,28.246753246753247,53.20737823870537,48.062275566974634,2.0,46.062275566974634,"growth=87.7,valuation=53.2",戸田建設株式会社,戸田建設,EXACT,戸田建設,戸田建設株式会社,985456201,1.0,1.0,"[{""env_key"": ""戸田建設"", ""score"": 1.0}]"
129,5440,5440.T,共英製鋼株式会社,共英製鋼,2.0,鉄鋼業,共英製鋼株式会社,2025-03-31,2025-03-31,2025-03-31,322849000000.0,38327000000.0,15333000000.0,16280000000.0,10791000000.0,352828000000.0,,202989000000.0,83550000000.0,,,25582000000.0,103475707904.0,2381.0,43458927.0,9.27578,0.50951165,0.3205080638440881,0.0334242943295472,0.0474927907473772,0.0531605160870786,0.0305843073678959,0.4115986580553626,0.0058165255372575,-0.2195139592072906,,0.5753199859421588,0.0792382816734758,,32.467532467532465,32.900432900432904,26.40692640692641,26.40692640692641,32.03463203463203,50.64935064935065,70.56277056277057,39.82683982683983,77.92207792207793,50.0,79.91266375545851,90.43478260869566,77.92207792207793,1,30.59163059163059,29.22077922077922,53.67965367965368,63.961038961038966,82.7565080954107,47.7652078160432,2.0,45.7652078160432,"valuation=82.8,cashflow=64.0",共英製鋼株式会社,共英製鋼,EXACT,共英製鋼,共英製鋼株式会社,580085029,1.0,1.0,"[{""env_key"": ""共英製鋼"", ""score"": 1.0}]"
130,5741,5741.T,株式会社ＵＡＣＪ,ＵＡＣＪ,2.0,非鉄金属製造業,株式会社ＵＡＣＪ,2025-03-31,2025-03-31,2025-03-31,998781000000.0,132478000000.0,55688000000.0,43028000000.0,27979000000.0,970006000000.0,,290622000000.0,349553000000.0,,,-29289000000.0,360872017920.0,1993.0,181069756.0,19.807196,1.2127031,0.3613124578060656,0.0280131480274454,0.0557559665231917,0.0962728217409556,0.0288441514794753,1.2027754264990262,0.118730125305086,1.0189782075335545,,0.2996084560301689,-0.0293247468664301,,41.99134199134199,28.57142857142857,64.06926406926407,86.14718614718615,94.37229437229438,13.41991341991342,10.38961038961039,36.79653679653679,14.71861471861472,50.0,31.00436681222707,38.69565217391304,75.75757575757575,1,44.877344877344875,90.25974025974024,20.2020202020202,32.35930735930736,48.48586491457195,47.68233139663745,2.0,45.68233139663745,"growth=90.3,valuation=48.5",株式会社ＵＡＣＪ,ｕａｃｊ,EXACT,ｕａｃｊ,株式会社ＵＡＣＪ,980885721,1.0,1.0,"[{""env_key"": ""ｕａｃｊ"", ""score"": 1.0}]"
131,9502,9502.T,中部電力株式会社,中部電力,2.0,電気業,中部電力株式会社,2025-03-31,2025-03-31,2025-03-31,3669233000000.0,242045000000.0,242045000000.0,269496000000.0,202087000000.0,7124812000000.0,,2786523000000.0,2757168000000.0,,,301345000000.0,1780892041216.0,2357.5,755415494.0,8.035379,0.610791,0.4853581228600092,0.0550760881088772,0.0659661024524744,0.0725229972980664,0.028363836126483,0.9894653659776,0.0162914834697627,-0.4987175670982785,,0.391101266952728,0.0821275182033956,,50.64935064935064,58.00865800865801,45.45454545454545,29.87012987012987,17.316017316017316,18.61471861471862,30.735930735930733,36.36363636363637,79.22077922077922,50.0,85.58951965065502,85.21739130434783,62.77056277056276,1,51.37085137085137,23.59307359307359,28.571428571428573,64.6103896103896,77.85915790852187,47.214587971992565,2.0,45.214587971992565,"valuation=77.9,cashflow=64.6",中部電力株式会社,中部電力,EXACT,中部電力,中部電力株式会社,400083612,1.0,1.0,"[{""env_key"": ""中部電力"", ""score"": 1.0}]"
132,5915,5915.T,株式会社駒井ハルテック,駒井ハルテック,1.0,金属製品製造業,株式会社駒井ハルテック,2025-03-31,2025-03-31,2025-03-31,40553000000.0,4252000000.0,288000000.0,2015000000.0,1274000000.0,69324000000.0,,31825000000.0,19354000000.0,,,8184000000.0,8293836288.0,1810.0,4582230.0,5.2763524,0.2800839335,0.2045184397701773,0.0314156782482183,0.0071018173747934,0.0400314218381775,0.018377473890716,0.6081382560879811,-0.1419754356661679,1.0384000000000002,,0.4590762217990883,0.1983050640169281,,2.5974025974025974,32.467532467532465,15.584415584415584,0.8658008658008658,94.8051948051948,39.39393939393939,48.48484848484848,17.74891774891775,99.56709956709958,50.0,94.32314410480348,99.1304347826087,91.77489177489176,1,16.883116883116884,47.83549783549783,35.20923520923521,74.78354978354979,95.07615688743464,47.152837674529344,2.0,45.152837674529344,"valuation=95.1,cashflow=74.8",株式会社駒井ハルテック,駒井ハルテック,EXACT,駒井ハルテック,株式会社駒井ハルテック,580006526,1.0,1.0,"[{""env_key"": ""駒井ハルテック"", ""score"": 1.0}]"
133,7267,7267.T,本田技研工業株式会社,本田技研工業,1.0,輸送用機械器具製造業,本田技研工業株式会社,2025-03-31,2025-03-31,2025-03-31,21688767000000.0,4663979000000.0,1213486000000.0,1317640000000.0,835837000000.0,30775867000000.0,,12326529000000.0,4422236000000.0,,,-555283000000.0,6060700073984.0,1557.0,3892549951.0,10.244095,0.5068424,0.2794395861223462,0.0385377831759638,0.0559499763172337,0.0678079774119705,0.0271588449482186,0.3587576032149845,0.0616759122732699,-0.2450716870157716,,0.4005258080950246,-0.0256023313819545,,42.857142857142854,38.095238095238095,40.692640692640694,62.77056277056276,31.16883116883117,57.57575757575757,32.900432900432904,33.33333333333333,16.450216450216452,50.0,75.54585152838428,90.8695652173913,80.51948051948052,1,40.54834054834055,46.96969696969697,41.26984126984127,33.22510822510823,82.31163242175204,47.14292090943885,2.0,45.14292090943885,"valuation=82.3,growth=47.0",本田技研工業株式会社,本田技研工業,EXACT,本田技研工業,本田技研工業株式会社,985757509,1.0,1.0,"[{""env_key"": ""本田技研工業"", ""score"": 1.0}]"
134,7272,7272.T,ヤマハ発動機株式会社,ヤマハ発動機,1.0,輸送用機械器具製造業,ヤマハ発動機株式会社,2024-12-31,2024-12-31,2024-12-31,2576179000000.0,821964000000.0,174453000000.0,183175000000.0,108069000000.0,2783501000000.0,,1161568000000.0,951973000000.0,,,60965000000.0,1132463783936.0,1168.0,969575140.0,23.322683,1.0238017,0.4395904880584773,0.0419493365950114,0.0677177323470147,0.0930371704454668,0.0388248468385676,0.8195585622193449,0.066847250595194,-0.3178366504440699,,0.4173046821251366,0.0236648928510014,,54.112554112554115,42.857142857142854,59.74025974025974,68.3982683982684,23.809523809523807,27.27272727272727,39.82683982683983,52.81385281385281,46.75324675324675,50.0,18.777292576419217,51.304347826086946,69.26406926406928,1,52.23665223665224,46.103896103896105,39.97113997113997,48.37662337662337,46.44856988885848,47.10978187582516,2.0,45.10978187582516,"profitability=52.2,cashflow=48.4",ヤマハ発動機株式会社,ヤマハ発動機,EXACT,ヤマハ発動機,ヤマハ発動機株式会社,430113534,1.0,1.0,"[{""env_key"": ""ヤマハ発動機"", ""score"": 1.0}]"
135,7282,7282.T,豊田合成株式会社,豊田合成,1.0,輸送用機械器具製造業,豊田合成株式会社,2025-03-31,2025-03-31,2025-03-31,1059798000000.0,160340000000.0,59844000000.0,59168000000.0,36331000000.0,913039000000.0,,542625000000.0,109525000000.0,,,33631000000.0,515251699712.0,4049.0,127254063.0,11.236922,0.9146259,0.4861791583981098,0.0342810611078715,0.0564673645355058,0.0669541580281041,0.0397912904049005,0.2018428933425478,-0.0105582355450949,-0.2939130096785478,,0.5943064863603855,0.0317334057999732,,43.722943722943725,34.63203463203463,40.25974025974026,14.71861471861472,26.40692640692641,74.8917748917749,74.02597402597402,54.54545454545454,52.38095238095239,50.0,67.68558951965066,62.60869565217391,62.33766233766234,1,39.53823953823954,20.562770562770563,67.82106782106781,51.19047619047619,64.21064916982897,46.84840834228531,2.0,44.84840834228531,"balance=67.8,valuation=64.2",豊田合成株式会社,豊田合成,EXACT,豊田合成,豊田合成株式会社,400096862,1.0,1.0,"[{""env_key"": ""豊田合成"", ""score"": 1.0}]"
