"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2017-008554","特願2015-124122","2015/06/19","2017/01/12","カッタ装置及びこれを用いたトンネル掘進機","日本シビックコンサルタント株式会社,ＪＩＭテクノロジー株式会社,戸田建設株式会社","E21D9/10@K,E21D9/087@A","特開2017-008554","","特許6575164","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-008554/11/ja"
"特開2016-204827","特願2015-083203","2015/04/15","2016/12/08","杭頭処理工法と凍結破砕管","株式会社精研,戸田建設株式会社","E02D5/34@A","特開2016-204827","","特許6475553","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-204827/11/ja"
"特開2016-172982","特願2015-053251","2015/03/17","2016/09/29","複合構造における仕口鉄骨の固定方法、仕口の構築方法と仕口構造、アンカーボルト固定治具","戸田建設株式会社","E04B1/30@K,E02D27/00@B,E04B1/58,508@P","特開2016-172982","","特許6435218","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-172982/11/ja"
"特開2016-160702","特願2015-042291","2015/03/04","2016/09/05","ヘリポートの可倒手摺","戸田建設株式会社","E04F11/18,B63B17/04","特開2016-160702","","特許6514527","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-160702/11/ja"
"特開2016-148324","特願2016-008851","2016/01/20","2016/08/18","洋上風力発電設備及びその施工方法","戸田建設株式会社,電源開発株式会社","F03D11/04@A,E02D27/52@Z,F03D9/00@G,F03D13/25","特開2016-148324","","特許6675207","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-148324/11/ja"
"特開2016-132957","特願2015-009959","2015/01/22","2016/07/25","治水機能を備えた地下構造物並びにその施工方法","戸田建設株式会社,日本ヒューム株式会社","E02D5/20,101,E02D17/04@E,E02D5/20,103","特開2016-132957","","特許6441692","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-132957/11/ja"
"特開2016-132945","特願2015-009209","2015/01/21","2016/07/25","鋼殻エレメントの発進装置及びそれを用いた鋼殻エレメントの発進方向の調整方法","戸田建設株式会社","E21D9/06,311@C,E21D11/40@Z,E21D9/04@F","特開2016-132945","","特許6382119","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-132945/11/ja"
"特開2016-132903","特願2015-007563","2015/01/19","2016/07/25","斜壁用簡易梯子","戸田建設株式会社","E06C1/397,E04G3/28,302@A,E04D15/00@V,E04G21/32@A,E06C7/48","特開2016-132903","","特許6388834","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-132903/11/ja"
"特開2016-132579","特願2015-006597","2015/01/16","2016/07/25","繊維補強コンクリート","戸田建設株式会社","C04B28/02,C04B16/06@A,C04B16/06@B,C04B16/06@D,C04B14/38@A,C04B14/38@C,C04B14/42@B,C04B14/48@C,C04B14/48@D,C04B14/48@A","特開2016-132579","","特許6506970","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-132579/11/ja"
"特開2016-130811","特願2015-005493","2015/01/15","2016/07/21","トンネルの切羽前方の地質探査方法及び工業用内視鏡装置","戸田建設株式会社,オリンパス株式会社","G02B23/24@C,E21B47/002,E21B7/02","特開2016-130811","","特許6465659","","","特許 有効","出願人・権利者等の変更申請","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-130811/11/ja"
"特開2016-125287","特願2015-000844","2015/01/06","2016/07/11","梁底型枠用支持金具とＰＣａ梁ジョイント部の構造とその構築方法","戸田建設株式会社","E04G13/04,E04G21/12,105@D,E04G17/06@B","特開2016-125287","","特許6379045","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-125287/11/ja"
"特開2016-121487","特願2014-261928","2014/12/25","2016/07/07","トンネルの最終変位量予測方法","戸田建設株式会社","E21D9/00@Z,G01C7/06,G01C15/00,104@A,G01C15/00,103@A","特開2016-121487","","特許6309888","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-121487/11/ja"
"特開2016-121438","特願2014-260135","2014/12/24","2016/07/07","鉄骨工事における鉄骨柱の自動建て入れ工法と鉄骨構造物","戸田建設株式会社,計測ネットサービス株式会社","E04G21/14,G01C15/00,103@A","特開2016-121438","","特許6460776","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-121438/11/ja"
"特開2016-094743","特願2014-231147","2014/11/14","2016/05/26","セメントコンクリートの養生方法","電気化学工業株式会社,戸田建設株式会社,サンユレック株式会社","E04G21/02,104,E21D11/10@Z,E04G9/10,101@B,C04B40/02","特開2016-094743","","特許6329884","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-094743/11/ja"
"特開2016-058015","特願2014-186094","2014/09/12","2016/04/21","画像認証装置による人の入退場管理システム","戸田建設株式会社","G07C9/00@Z,G06T7/00,510@B,G07C9/37,G07C9/38,G06V40/16@A,G06V40/50","特開2016-058015","","特許6200872","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-058015/11/ja"
"特開2016-044536","特願2014-229496","2014/11/12","2016/04/04","両挟み耐震クリップ","戸田建設株式会社","E04B5/55@M,E04B5/58@R,E04B9/16@B,E04B9/18@Q","特開2016-044536","","特許5948393","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-044536/11/ja"
"特開2016-035371","特願2014-159024","2014/08/04","2016/03/17","空気調和システム","戸田建設株式会社,空研工業株式会社,空調技研工業株式会社","F24F3/00@Z,F24F5/00@K,F24F11/02@S,F24F11/02,102@H,F24F11/053@F,F24F13/068@A,F24F13/02,F24F11/47,F24F11/59,F24F11/61,F24F11/64,F24F11/76,F24F11/79,F24F11/89,F24F110:10,F24F110:12,F24F120:12,F24F140:00,F24F11/80,F24F11/74","特開2016-035371","","特許6345024","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-035371/11/ja"
"特開2016-020572","特願2014-143978","2014/07/14","2016/02/04","乾式二重床","戸田建設株式会社,淡路技建株式会社","E04F15/18,601@H","特開2016-020572","","特許6470923","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-020572/11/ja"
"特開2015-232637","特願2014-119448","2014/06/10","2015/12/24","吸音構造体","戸田建設株式会社,学校法人　関西大学","E04B1/82@M,G10K11/16@F,G10K11/16,140,G10K11/172,G10K11/16,110","特開2015-232637","","特許6377419","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-232637/11/ja"
"特開2015-206162","特願2014-085365","2014/04/17","2015/11/19","ベランダの排水管用飛散防止装置","戸田建設株式会社","E04D13/04@J,E04D13/08@E","特開2015-206162","","特許6232333","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-206162/11/ja"
"特開2015-203245","特願2014-083451","2014/04/15","2015/11/16","トンネル掘削機およびトンネル掘削方法","川崎重工業株式会社,戸田建設株式会社","E21D9/06,301@C,E21D9/06,301@D,E21D9/08@H,E21D9/087@F","特開2015-203245","","特許6399577","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-203245/11/ja"
"特開2015-155655","特願2014-030218","2014/02/20","2015/08/27","洋上風力発電設備の施工方法","戸田建設株式会社","B63B35/00@T,F03D11/04@A,F03D13/25,F03D13/20,F03D13/10","特開2015-155655","","特許6270527","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-155655/11/ja"
"特開2015-151769","特願2014-026830","2014/02/14","2015/08/24","リング状コンクリート構造材の形成方法","日本ヒューム株式会社,戸田建設株式会社","E01D19/02,E02D23/00@A,E21D5/04","特開2015-151769","","特許6229974","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-151769/11/ja"
"特開2015-148539","特願2014-022218","2014/02/07","2015/08/20","地震情報配信システムとノイズ判定方法","戸田建設株式会社","G01V1/00@D,G01V1/01,100","特開2015-148539","","特許6189226","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-148539/11/ja"
"特開2015-140552","特願2014-013293","2014/01/28","2015/08/03","タイル張り外壁の浮き補修方法","戸田建設株式会社,株式会社大阪防水工業所","E04F13/08,101@V,E04G23/02@B","特開2015-140552","","特許6106613","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-140552/11/ja"
"特開2015-129425","特願2014-002287","2014/01/09","2015/07/16","免震レトロフィット工事における鉛直荷重の仮受け方法とその仮受け構造","戸田建設株式会社","E04G23/02@F,E04H9/02,331@A","特開2015-129425","","特許6289912","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-129425/11/ja"
"特開2015-129386","特願2014-000883","2014/01/07","2015/07/16","乗入構台杭の形成工法とその構造","戸田建設株式会社","E02D27/00@D,E02D27/32@Z,E04G27/00","特開2015-129386","","特許6362863","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-129386/11/ja"
"特開2015-100938","特願2013-241457","2013/11/22","2015/06/04","ひび割れ抑制補強材及びこれを用いた補強コンクリート","戸田建設株式会社","B28B23/02@Z,C04B14/48@Z,C04B16/06@A,C04B28/02,E04B1/62@Z,E04C5/01","特開2015-100938","","特許6267495","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-100938/11/ja"
"特開2015-090001","特願2013-229119","2013/11/05","2015/05/11","天井耐震対策工法","戸田建設株式会社","E04B5/58@S,E04B9/18@F,E04B9/00@R,E04B9/16@B","特開2015-090001","","特許6340185","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-090001/11/ja"
"特開2015-071904","特願2013-208087","2013/10/03","2015/04/16","鋼殻エレメントの継手構造","戸田建設株式会社","E21D9/04@F,E21D13/00","特開2015-071904","","特許6115956","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-071904/11/ja"
"特開2015-052216","特願2013-184953","2013/09/06","2015/03/19","地盤環境における振動低減方法","戸田建設株式会社","E02D31/08","特開2015-052216","","特許6253926","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-052216/11/ja"
"特開2015-051865","特願2013-186119","2013/09/09","2015/03/19","ワイヤーケーブルによるラック制震工法と制震構造","戸田建設株式会社","B65G1/14@F,E04H9/02,301","特開2015-051865","","特許6031424","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-051865/11/ja"
"特開2015-036467","特願2013-167156","2013/08/09","2015/02/23","掘削工具及び揺動制御管","三菱マテリアル株式会社,戸田建設株式会社,西松建設株式会社,古河ロックドリル株式会社","E21B10/32","特開2015-036467","","特許6151604","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-036467/11/ja"
"特開2015-031052","特願2013-161218","2013/08/02","2015/02/16","杭頭部の接合構造","戸田建設株式会社","E02D27/12@Z","特開2015-031052","","特許6253916","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-031052/11/ja"
"特開2015-030975","特願2013-158774","2013/07/31","2015/02/16","流れ抵抗材付き仮囲い部材と仮囲い","戸田建設株式会社,学校法人　関西大学","E04G21/32@B","特開2015-030975","","特許6118678","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-030975/11/ja"
"特開2015-010810","特願2013-138854","2013/07/02","2015/01/19","クリーンルームとファンフィルタユニット","戸田建設株式会社","F24F7/00@A,F24F7/06@C,F24F13/02,F24F8/108,120,F24F8/80,130,F24F8/80,216,F24F8/80,240","特開2015-010810","","特許6170762","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-010810/11/ja"
"特開2015-004168","特願2013-128322","2013/06/19","2015/01/08","鉄筋コンクリート部材と鉄骨部材との接合構造","戸田建設株式会社","E04B1/30@H,E04B1/58,503@P,E04B1/58,508@P","特開2015-004168","","特許6310648","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-004168/11/ja"
"特開2014-240581","特願2013-123686","2013/06/12","2014/12/25","防音ユニット","戸田建設株式会社,学校法人　関西大学","E01F8/00","特開2014-240581","","特許6151099","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-240581/11/ja"
"特開2014-240580","特願2013-123685","2013/06/12","2014/12/25","流れ抵抗材の設置方法と取付金具、および仮設防音壁","戸田建設株式会社,学校法人　関西大学","E04B1/82@J,E04G21/32@B,E04B1/82@X","特開2014-240580","","特許6054257","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-240580/11/ja"
