"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2011-126377","特願2009-285314","2009/12/16","2011/06/30","付随車用アンチロックブレーキシステム","シンフォニアテクノロジー株式会社,公益財団法人鉄道総合技術研究所","B60T8/17@C,B60T8/1761,B61H9/06,B61H11/04","特開2011-126377","","特許5328625","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-126377/11/ja"
"特開2011-125198","特願2009-283174","2009/12/14","2011/06/23","計測装置およびダイナモ試験装置","シンフォニアテクノロジー株式会社","H02K11/00@S,H02K11/028","特開2011-125198","","特許5532893","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-125198/11/ja"
"特開2011-109785","特願2009-261369","2009/11/16","2011/06/02","アキシャルモータ","シンフォニアテクノロジー株式会社","H02K1/14@Z,H02K1/17,H02K3/34@B,H02K21/38@M","特開2011-109785","","特許5515662","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-109785/11/ja"
"再表2011/062138","特願2011-541913","2010/11/15","2011/05/26","ウエハ検出装置","シンフォニアテクノロジー株式会社","H01L21/68@F,H10P72/50@F","WO2011/062138","","特許5881007","","再表2011/062138","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-062138/19/ja"
"特開2011-102604","特願2009-257410","2009/11/10","2011/05/26","スナビング性に優れる電気油圧式アクチュエータ、およびそれに用いる駆動装置、並びにそれに用いる制御方法","住友精密工業株式会社,シンフォニアテクノロジー株式会社","F15B11/00@E","特開2011-102604","","特許5606044","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-102604/11/ja"
"特開2011-093257","特願2009-251412","2009/10/30","2011/05/12","プリンタ","シンフォニアテクノロジー株式会社","B41J11/70,B41J15/04,B65H23/10","特開2011-093257","","特許5585049","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-093257/11/ja"
"特開2011-086733","特願2009-237751","2009/10/14","2011/04/28","キャリア移載促進装置","シンフォニアテクノロジー株式会社","B65G49/07@L,H01L21/68@A,H10P72/30@A","特開2011-086733","","特許5445015","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-086733/11/ja"
"特開2011-076843","特願2009-226670","2009/09/30","2011/04/14","水冷ケーブル及び真空加熱装置","シンフォニアテクノロジー株式会社,安彦　兼次","F27B14/04,F27B14/14,F27D11/06@A,H01B7/34@C,H05B6/04,301,H01B7/42@C","特開2011-076843","","特許6004602","拒絶2015-009498","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-076843/11/ja"
"特開2011-047478","特願2009-197021","2009/08/27","2011/03/10","電磁連結装置、モータ","シンフォニアテクノロジー株式会社","F16D27/10,341@A,H02K7/102,F16D27/112@A","特開2011-047478","","特許5446604","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-047478/11/ja"
"特開2011-037056","特願2009-184249","2009/08/07","2011/02/24","熱転写プリンタ","シンフォニアテクノロジー株式会社","B41J2/325@A,B41J3/20,117@A,B41J17/30@B","特開2011-037056","","特許5578402","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-037056/11/ja"
"特開2011-026067","特願2009-173343","2009/07/24","2011/02/10","振動フィーダ","シンフォニアテクノロジー株式会社","B65G27/08","特開2011-026067","","特許5424102","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-026067/11/ja"
"特開2010-240884","特願2009-089315","2009/04/01","2010/10/28","プリンタ","シンフォニアテクノロジー株式会社","B41J2/355@D,B41J3/20,114@A","特開2010-240884","","特許5375276","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-240884/11/ja"
"特開2010-226822","特願2009-069413","2009/03/23","2010/10/07","モータ回転制御システム","シンフォニアテクノロジー株式会社","G05D3/12@W,H02P7/00@P,H02P29/00","特開2010-226822","","特許5521368","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-226822/11/ja"
"特開2010-223861","特願2009-073468","2009/03/25","2010/10/07","動力系の試験装置及びその制御方法","シンフォニアテクノロジー株式会社","G01M15/02,G01M15/04,G01M13/021,G01M13/025","特開2010-223861","","特許5316151","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-223861/11/ja"
"特開2010-223769","特願2009-071572","2009/03/24","2010/10/07","被試験体の試験装置","シンフォニアテクノロジー株式会社","G01M15/02,G01M15/04,G01M13/021,G01M13/025","特開2010-223769","","特許5311216","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-223769/11/ja"
"特開2010-214975","特願2009-060322","2009/03/12","2010/09/30","搬送台車","シンフォニアテクノロジー株式会社,ＪＦＥ物流株式会社","B60J5/04@C,B60J5/06@A,B60P3/00@L","特開2010-214975","","特許5355157","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-214975/11/ja"
"特開2010-214974","特願2009-060321","2009/03/12","2010/09/30","搬送台車","シンフォニアテクノロジー株式会社,ＪＦＥ物流株式会社","B62D25/08@A,B62D27/04@B,B62D33/06@A,B62D33/06@Z,B62D33/10,B62D24/02@Z","特開2010-214974","","特許5686500","拒絶2014-020247","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-214974/11/ja"
"特開2010-207846","特願2009-055812","2009/03/10","2010/09/24","取鍋内壁のノロのハツリ装置","新東工業株式会社,株式会社　東海鋳造所,クロダイト工業株式会社,キングパーツ株式会社,株式会社　ニノミヤ,株式会社富田鋳工所,株式会社木村鋳造所,シンフォニアテクノロジー株式会社,国立大学法人豊橋技術科学大学,国立大学法人　長崎大学","B22D41/02@C,B22D43/00@F,C21C7/00@P,H02P7/00@S,H02P29/00","特開2010-207846","","特許5137208","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-207846/11/ja"
"特開2010-182966","特願2009-026616","2009/02/06","2010/08/19","ワークの中心位置合わせ装置","シンフォニアテクノロジー株式会社","H01L21/68@F,H10P72/50@F","特開2010-182966","","特許5402042","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-182966/11/ja"
"特開2010-172187","特願2009-296306","2009/12/25","2010/08/05","インバータ試験装置及びインバータ試験方法","シンフォニアテクノロジー株式会社","H02M7/493,H02M7/515@Z","特開2010-172187","","特許5402622","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-172187/11/ja"
"特開2010-158124","特願2008-335511","2008/12/27","2010/07/15","回転電機","シンフォニアテクノロジー株式会社","H02K5/20,H02K9/19@A","特開2010-158124","","特許5309987","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-158124/11/ja"
"特開2010-150024","特願2008-332115","2008/12/26","2010/07/08","クレーン装置","新東工業株式会社,株式会社　東海鋳造所,クロダイト工業株式会社,キングパーツ株式会社,株式会社　ニノミヤ,株式会社富田鋳工所,株式会社木村鋳造所,シンフォニアテクノロジー株式会社,国立大学法人豊橋技術科学大学,国立大学法人　長崎大学","B66C13/22@A,B66C13/23@C,B66D3/18@E,B66F19/00@K","特開2010-150024","","特許5121023","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-150024/11/ja"
"特開2010-149167","特願2008-332110","2008/12/26","2010/07/08","取鍋内壁のノロのハツリ装置","新東工業株式会社,株式会社　東海鋳造所,クロダイト工業株式会社,キングパーツ株式会社,株式会社　ニノミヤ,株式会社富田鋳工所,株式会社木村鋳造所,シンフォニアテクノロジー株式会社,国立大学法人豊橋技術科学大学,国立大学法人　長崎大学","B22D41/00@D,B22D41/02@C,B22D43/00@E,B22D43/00@F,F27D23/02,F27D25/00","特開2010-149167","","特許5182943","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-149167/11/ja"
"特開2010-089904","特願2008-261250","2008/10/08","2010/04/22","部品供給装置","シンフォニアテクノロジー株式会社","B65G27/04,B65G47/14,101@A,B65G47/14,101@C","特開2010-089904","","特許5458544","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-089904/11/ja"
"特開2010-089860","特願2008-259221","2008/10/06","2010/04/22","リフティングマグネットの昇圧制御装置","シンフォニアテクノロジー株式会社","B66C1/08@Z","特開2010-089860","","特許5458542","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-089860/11/ja"
"特開2010-045097","特願2008-206777","2008/08/11","2010/02/25","整流用ダイオード装置、ダイオードパッケージおよび発電機システム","シンフォニアテクノロジー株式会社","H01L25/04@A,H01L29/91@Z,H10D8/50@Z,H10W90/00,700","特開2010-045097","","特許5077135","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-045097/11/ja"
"特開2010-037091","特願2008-204861","2008/08/07","2010/02/18","搬送装置","シンフォニアテクノロジー株式会社","B65G54/02","特開2010-037091","","特許5439762","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-037091/11/ja"
"特開2010-023955","特願2008-185060","2008/07/16","2010/02/04","リフティングマグネット用電源装置","シンフォニアテクノロジー株式会社","B66C1/08@E","特開2010-023955","","特許5311192","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-023955/11/ja"
"特開2010-022920","特願2008-186030","2008/07/17","2010/02/04","真空処理装置","シンフォニアテクノロジー株式会社","B01J3/02@Z,F27B14/04,F27B14/06,F27B14/14,F27B14/16,F27B14/18,F27B14/20,F27D7/06@A,H05B6/26","特開2010-022920","","特許5633771","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-022920/11/ja"
"特開2010-006552","特願2008-168699","2008/06/27","2010/01/14","鋼材の吊り上げ装置及び吊上げ用吸着部材の支持構造","シンフォニアテクノロジー株式会社","B66C1/06@D","特開2010-006552","","特許5278794","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-006552/11/ja"
"特開2009-298498","特願2008-151857","2008/06/10","2009/12/24","リニアフィーダ","シンフォニアテクノロジー株式会社","B65G27/08,B65G27/28","特開2009-298498","","特許5353075","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-298498/11/ja"
"特開2009-298497","特願2008-151856","2008/06/10","2009/12/24","リニアフィーダ","シンフォニアテクノロジー株式会社","B65G27/08,B65G27/24","特開2009-298497","","特許5195052","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-298497/11/ja"
"特開2009-278744","特願2008-126368","2008/05/13","2009/11/26","アーク検出装置及びこれを備えた航空機","シンフォニアテクノロジー株式会社","G01R31/02,G01R31/12@A,H02H3/00@L,H02H3/02@G,H02H3/50@D,G01R31/50,G01R31/58","特開2009-278744","","特許5369490","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-278744/11/ja"
"特開2009-234085","特願2008-084194","2008/03/27","2009/10/15","プリンタ","シンフォニアテクノロジー株式会社","B41J2/32@Z,B41J2/325@A,B41J3/20,109@Z,B41J3/20,117@A","特開2009-234085","","特許5136152","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-234085/11/ja"
"特開2009-217998","特願2008-058333","2008/03/07","2009/09/24","スイッチ制御装置、開閉器及びスイッチ制御方法","シンフォニアテクノロジー株式会社","H01H9/54@A,H01H9/54@F,H01H9/54@H,H03K17/08@A,H03K17/16@F,H03K17/16@M","特開2009-217998","","特許5181738","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-217998/11/ja"
"特開2009-100530","特願2007-268859","2007/10/16","2009/05/07","回転電動機のロータ構造","シンフォニアテクノロジー株式会社","H02K1/27,501@A,H02K21/14@M,H02K1/276","特開2009-100530","","特許5245348","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-100530/11/ja"
"特開2009-091837","特願2007-264465","2007/10/10","2009/04/30","振動工具","シンフォニアテクノロジー株式会社","E04F21/18@H","特開2009-091837","","特許5018386","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-091837/11/ja"
"特開2009-071955","特願2007-236655","2007/09/12","2009/04/02","リニアモータ","シンフォニアテクノロジー株式会社","H02K41/03@B","特開2009-071955","","特許5298483","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-071955/11/ja"
"特開2009-012866","特願2007-172949","2007/06/29","2009/01/22","昇降装置","シンフォニアテクノロジー株式会社","B64F1/315,B66B9/08@G,B66F9/06@V,B66F11/04","特開2009-012866","","特許5105054","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-012866/11/ja"
"特開2009-008141","特願2007-169045","2007/06/27","2009/01/15","電磁連結装置及びその製造方法","シンフォニアテクノロジー株式会社","F16D27/10,341@N,F16D27/10,341@X,F16D27/112@N,F16D27/112@X","特開2009-008141","","特許4993098","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-008141/11/ja"
"特開2009-006952","特願2007-172242","2007/06/29","2009/01/15","貨物搬送車両","シンフォニアテクノロジー株式会社","B60P1/02@Z,B60P1/44@C,B60P1/44@E,B60P1/52@A,B64F1/32","特開2009-006952","","特許4941130","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-006952/11/ja"
"特開2008-289279","特願2007-131564","2007/05/17","2008/11/27","回転装置","シンフォニアテクノロジー株式会社","F16C25/08@Z,F16C33/66@Z,F16H57/04@Q,H02K5/173@A","特開2008-289279","","特許5067010","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-289279/11/ja"
"特開2008-286626","特願2007-131565","2007/05/17","2008/11/27","回転装置","シンフォニアテクノロジー株式会社","G01L3/22@B,G01M15/02,G01M17/00@A,H02K7/08@A,H02K7/14@Z,G01M17/007@A","特開2008-286626","","特許5109472","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-286626/11/ja"
