法人番号,特定排出者コード,事業者・事業所名,区分,業種,所在地,"温室効果ガス算定排出量(tCO2)",ページ
6140001047632,580092220,株式会社いかりスーパーマーケット,特定事業所排出者,飲食料品小売業,兵庫県尼崎市,9032,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580092220&repDivID=1"
3120001084226,510303651,田村薬品工業株式会社,特定事業所排出者,化学工業,大阪府大阪市,9031,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=510303651&repDivID=1"
1120001083122,581708363,ダイスタージャパン株式会社,特定事業所排出者,化学工業,大阪府大阪市,9030,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=581708363&repDivID=1"
4120001072568,580740007,大阪ターミナルビル株式会社,特定事業所排出者,不動産賃貸業・管理業,大阪府大阪市,9029,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580740007&repDivID=1"
7080005003835,990095057,国立大学法人静岡大学,特定事業所排出者,学校教育,静岡県静岡市,9029,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=990095057&repDivID=1"
9050001007374,250279346,株式会社平成興業,特定事業所排出者,娯楽業,茨城県ひたちなか市,9027,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=250279346&repDivID=1"
7380005007855,190110563,一般財団法人竹田健康財団,特定事業所排出者,医療業,福島県会津若松市,9025,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=190110563&repDivID=1"
7000020250007,992500908,滋賀県教育委員会,特定事業所排出者,地方公務,滋賀県大津市,9022,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=992500908&repDivID=1"
4000020182079,991820706,鯖江市,特定事業所排出者,地方公務,福井県鯖江市,9019,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=991820706&repDivID=1"
5340001000497,985082101,岩崎産業株式会社,特定事業所排出者,宿泊業,鹿児島県鹿児島市,9017,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985082101&repDivID=1"
8030001071633,270038448,アサヒロジスティクス株式会社,特定事業所排出者,道路貨物運送業,埼玉県さいたま市,9014,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=270038448&repDivID=1"
8030001070115,986829381,クノールブレムゼ商用車システムジャパン株式会社,特定事業所排出者,輸送用機械器具製造業,埼玉県坂戸市,9014,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=986829381&repDivID=1"
2130005004469,500190221,社会福祉法人京都社会事業財団,特定事業所排出者,医療業,京都府京都市,9011,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=500190221&repDivID=1"
2300001007367,840094068,宮島醤油株式会社,特定事業所排出者,食料品製造業,佐賀県唐津市,9009,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=840094068&repDivID=1"
2220001006484,380177223,北陸名鉄運輸株式会社,特定貨物輸送事業者,道路貨物運送業,石川県金沢市,9006,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=380177223&repDivID=2"
1010001132055,984808004,ＪＣＯＭ株式会社,特定事業所排出者,放送業,東京都千代田区,9005,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=984808004&repDivID=1"
7230001007808,370120773,三晶ＭＥＣ株式会社,特定事業所排出者,電子部品・デバイス・電子回路製造業,富山県滑川市,9003,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=370120773&repDivID=1"
6180001080984,400031911,兼房株式会社,特定事業所排出者,金属製品製造業,愛知県大口町,9003,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=400031911&repDivID=1"
5120001023891,580401773,株式会社スミロン,特定事業所排出者,プラスチック製品製造業（別掲を除く）,大阪府大阪市,9000,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580401773&repDivID=1"
5010401008297,985142611,キヤノンマーケティングジャパン株式会社,特定事業所排出者,機械器具卸売業,東京都港区,9000,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985142611&repDivID=1"
8340001003118,890076308,南九イリョー株式会社,特定事業所排出者,洗濯・理容・美容・浴場業,鹿児島県鹿児島市,8998,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=890076308&repDivID=1"
7010001029023,985755442,株式会社細川洋行,特定事業所排出者,印刷・同関連業,東京都千代田区,8997,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985755442&repDivID=1"
1010001021431,985402602,第一石産運輸株式会社,特定事業所排出者,鉱業，採石業，砂利採取業,東京都千代田区,8994,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985402602&repDivID=1"
1140001013201,530069484,株式会社テクニカ,特定事業所排出者,非鉄金属製造業,兵庫県神戸市,8993,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=530069484&repDivID=1"
5280001004620,690062764,株式会社丸惣,特定事業所排出者,窯業・土石製品製造業,島根県江津市,8992,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=690062764&repDivID=1"
3000020052019,990520170,秋田市教育委員会,特定事業所排出者,地方公務,秋田県秋田市,8987,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=990520170&repDivID=1"
4290001006278,800503530,株式会社一蘭,特定事業所排出者,飲食店,福岡県福岡市,8980,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=800503530&repDivID=1"
5160001015654,550037414,東洋産業株式会社（滋賀県）,特定事業所排出者,洗濯・理容・美容・浴場業,滋賀県野洲市,8979,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=550037414&repDivID=1"
7330001013226,870397076,アイシン九州キャスティング株式会社,特定事業所排出者,輸送用機械器具製造業,熊本県熊本市,8979,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=870397076&repDivID=1"
8290001004344,800003962,株式会社西日本シティ銀行,特定事業所排出者,銀行業,福岡県福岡市,8978,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=800003962&repDivID=1"
2010401011411,985213801,佐藤製薬株式会社,特定事業所排出者,化学工業,東京都港区,8978,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985213801&repDivID=1"
5010601031132,986776751,デンカポリマー株式会社,特定事業所排出者,プラスチック製品製造業（別掲を除く）,東京都江東区,8977,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=986776751&repDivID=1"
5180001016824,400055458,株式会社三和化学研究所,特定事業所排出者,化学工業,愛知県名古屋市,8976,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=400055458&repDivID=1"
8060001021404,985040380,飯田建材工業株式会社,特定事業所排出者,鉱業，採石業，砂利採取業,栃木県佐野市,8975,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985040380&repDivID=1"
4013201005845,985812155,クオリテックファーマ株式会社,特定事業所排出者,化学工業,東京都港区,8975,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985812155&repDivID=1"
1310001002186,850052268,株式会社メモリード（長崎県）,特定事業所排出者,その他の生活関連サービス業,長崎県長与町,8974,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=850052268&repDivID=1"
4000020012203,990122001,士別市,特定事業所排出者,地方公務,北海道士別市,8970,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=990122001&repDivID=1"
1021001000300,201673681,株式会社江ノ電バス,特定旅客輸送事業者,道路旅客運送業,神奈川県藤沢市,8969,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=201673681&repDivID=3"
